config,client,run_number,run_id,wh_winner,wh_bid_delta,wh_south_score,wh_central_score,wh_north_score,est_winner,est_bid_delta,cost_score,speed_score
C1,greenleaf,8,520bdcb2-d94b-469d-bb7f-f160b2e48a32,warehouse-north,0.2724,0.3625,0.6349,0.339,speed-estimator,0.2656,0.3657,0.6313
C1,greenleaf,9,fd85b265-db70-45cf-801d-132cf536361b,warehouse-south,0.2602,0.3567,0.6212,0.361,speed-estimator,0.2896,0.3435,0.6331
C1,greenleaf,10,a8e07157-35aa-4c81-8d45-0e78e7ccd138,warehouse-south,0.2897,0.3307,0.6329,0.3432,speed-estimator,0.3033,0.3432,0.6465
C1,greenleaf,11,319836ec-ac16-454b-8a99-13266a680f99,warehouse-central,0.27,0.347,0.617,0.344,speed-estimator,0.2495,0.3519,0.6014
C1,greenleaf,12,1efc971c-5ad1-48a6-b5a2-713ad02da439,warehouse-north,0.2566,0.3568,0.6238,0.3672,speed-estimator,0.2651,0.3353,0.6004
C1,greenleaf,13,9a19631a-6425-4296-b820-4a1c39374f51,warehouse-north,0.2535,0.3684,0.6283,0.3748,speed-estimator,0.2771,0.33,0.6071
C1,greenleaf,14,82e42fc5-46a4-4dba-a14a-c14cff32cd82,warehouse-north,0.2676,0.3567,0.634,0.3664,cost-estimator,0.2636,0.3581,0.6217
C1,greenleaf,15,2b7f9dd7-32e0-4204-bada-ceb32c09f1c2,warehouse-central,0.246,0.3512,0.6012,0.3552,cost-estimator,0.311,0.3431,0.6541
C1,greenleaf,16,98abf2b4-f6c5-4e17-9e19-1056b9320696,warehouse-central,0.2608,0.3531,0.6283,0.3675,speed-estimator,0.2909,0.3369,0.6278
C1,greenleaf,17,34b169b0-816c-4dd0-9cfe-76e2262e4d96,warehouse-central,0.2443,0.3797,0.624,0.3478,cost-estimator,0.2722,0.3567,0.6289
C1,greenleaf,18,a42555fb-8f28-4e3e-a39a-2317d4e44194,warehouse-central,0.2445,0.3566,0.6011,0.3388,cost-estimator,0.2792,0.3345,0.6137
C1,greenleaf,19,09957df2-2ad0-4fbf-b7f5-9282f2c394bf,warehouse-central,0.3012,0.3527,0.6539,0.3456,cost-estimator,0.2912,0.343,0.6342
C1,greenleaf,20,09caa496-6cae-47f4-b4aa-96a6bd74a326,warehouse-central,0.2698,0.3728,0.6426,0.3571,speed-estimator,0.2681,0.3407,0.6088
C1,greenleaf,21,d41b85b4-43b7-4f75-9202-19b814d388a3,warehouse-central,0.226,0.3837,0.6097,0.3524,speed-estimator,0.2522,0.355,0.6072
C1,greenleaf,22,bc772ec2-e45c-4835-aba3-1732208b31e8,warehouse-central,0.2731,0.3701,0.6432,0.3274,cost-estimator,0.2792,0.3603,0.6395
C1,greenleaf,23,0cf733b6-c7ac-4fe0-ab2e-557dccbf92ab,warehouse-central,0.2643,0.3596,0.6239,0.3489,cost-estimator,0.289,0.3393,0.6283
C1,greenleaf,24,120f8145-146b-493b-95f9-60f821c2cdcf,warehouse-central,0.209,0.3543,0.604,0.395,cost-estimator,0.298,0.3441,0.6421
C1,greenleaf,25,f474891a-f070-4a80-a8d9-ab0b6b2b3187,warehouse-central,0.2859,0.3408,0.6355,0.3496,cost-estimator,0.2803,0.3112,0.5915
C1,greenleaf,26,4d563387-327e-49d8-9825-27d1ba975593,warehouse-central,0.2162,0.3776,0.5938,0.3591,speed-estimator,0.2785,0.3329,0.6114
C1,greenleaf,27,d8d98a38-4d7f-4b09-9148-a4dde060b720,warehouse-central,0.2591,0.3448,0.6167,0.3576,speed-estimator,0.2823,0.3465,0.6288
C1,greenleaf,28,5f770c57-d2c2-4811-bfbd-6291193d5501,warehouse-central,0.2355,0.3797,0.6152,0.3589,speed-estimator,0.271,0.3522,0.6232
C1,greenleaf,29,3029cd3e-3b22-4f01-a63a-387a2afbcf0a,warehouse-south,0.2684,0.3653,0.6337,0.3508,speed-estimator,0.3015,0.3533,0.6548
C1,greenleaf,30,0bb0859b-eff1-43d7-b6fe-44e2d275a107,warehouse-south,0.2685,0.3479,0.6246,0.3561,cost-estimator,0.3022,0.3322,0.6344
C1,quickship,1,0e6255c4-fa35-45fb-af38-51f9e064a21b,warehouse-north,0.2755,0.6219,0.3464,0.3244,speed-estimator,0.3021,0.6544,0.3523
C1,quickship,2,b68926be-d581-4579-91b6-c74c3f7aec70,warehouse-south,0.2522,0.6273,0.3421,0.3751,cost-estimator,0.2698,0.6126,0.3428
C1,quickship,3,110c3866-cc79-4a58-abdd-215ced689a24,warehouse-central,0.2705,0.6258,0.3553,0.3414,speed-estimator,0.3099,0.6469,0.337
C1,quickship,4,e2835e11-01c1-4072-bc90-397a09ffbb53,warehouse-central,0.2413,0.607,0.3657,0.3473,speed-estimator,0.2876,0.6334,0.3458
C1,quickship,5,c2894fac-5a89-4c81-b8ee-20d2b46ea76f,warehouse-central,0.2985,0.6489,0.3498,0.3504,speed-estimator,0.2312,0.6229,0.3917
C1,quickship,6,56d8c151-1690-4667-a0df-14a0c944d824,warehouse-north,0.2763,0.6187,0.3375,0.3424,cost-estimator,0.2909,0.6208,0.3299
C1,quickship,7,4c8d8547-93c7-4ba0-8986-03e8da5f89bd,warehouse-south,0.2886,0.6386,0.35,0.3401,speed-estimator,0.3113,0.6621,0.3508
C1,quickship,8,8ac8d360-3edd-46ee-a93d-0549ea40c025,warehouse-north,0.2662,0.6314,0.3652,0.3495,cost-estimator,0.3063,0.6243,0.318
C1,quickship,9,98da9e82-9bce-44b8-9876-a76aec7fd980,warehouse-south,0.2731,0.6157,0.3426,0.3362,cost-estimator,0.3066,0.6453,0.3387
C1,quickship,10,0717bd22-f1da-41ba-8858-d8219ba7b9c1,warehouse-south,0.2275,0.6046,0.3771,0.3314,cost-estimator,0.3153,0.6387,0.3234
C1,quickship,11,4805f07e-01a0-40a5-a961-0aa3fd4f0737,warehouse-south,0.2363,0.6086,0.3723,0.3488,cost-estimator,0.259,0.6063,0.3473
C1,quickship,12,5a7c47bd-5da0-4efc-87d3-442a7834958f,warehouse-central,0.2851,0.6224,0.3119,0.3373,cost-estimator,0.293,0.6217,0.3287
C1,quickship,13,8a5eed27-6cd2-4d0a-972d-1b361a1acc0c,warehouse-south,0.2492,0.6142,0.365,0.3533,speed-estimator,0.2685,0.6284,0.3599
C1,quickship,14,83f8883d-96d5-4c1d-99b0-4c98550384bc,warehouse-south,0.305,0.651,0.3241,0.346,speed-estimator,0.2889,0.6334,0.3445
C1,quickship,15,638780d5-bd43-4a40-ba68-fa6f3550b680,warehouse-north,0.2544,0.6213,0.3386,0.3669,speed-estimator,0.2953,0.6083,0.313
C1,quickship,16,de12b36b-bd18-4c2c-b4a0-520e5e801001,warehouse-central,0.2862,0.6562,0.37,0.3393,cost-estimator,0.252,0.6311,0.3791
C1,quickship,17,ba665559-a82d-46cc-acde-183452164884,warehouse-south,0.2824,0.6464,0.364,0.3301,speed-estimator,0.2472,0.6089,0.3617
C1,quickship,18,61054ea7-351e-4849-a370-a2a20790c7eb,warehouse-south,0.2706,0.6113,0.3249,0.3407,cost-estimator,0.267,0.6099,0.3429
C1,quickship,19,dbd756e3-eaa8-4611-bc53-9b9359ea378c,warehouse-north,0.26,0.6195,0.3388,0.3595,cost-estimator,0.2614,0.6072,0.3458
C1,quickship,20,3277d7cb-1907-43c6-b85b-bf90cc1dde67,warehouse-south,0.2809,0.6442,0.3386,0.3633,speed-estimator,0.2914,0.6192,0.3278
C1,quickship,21,43a022c3-4ad1-4754-8fbb-6868e98bf7cc,warehouse-north,0.2421,0.6103,0.3682,0.3476,cost-estimator,0.299,0.6409,0.3419
C1,quickship,22,a707d650-1042-4062-ad78-28194f86c784,warehouse-central,0.2472,0.6214,0.3742,0.3446,speed-estimator,0.2562,0.6031,0.3469
C1,quickship,23,648467bd-ce20-4f5a-b8f1-8e4c065c1bea,warehouse-south,0.3003,0.6372,0.3369,0.3356,cost-estimator,0.2598,0.6091,0.3493
C1,quickship,24,91912a3f-1503-4302-8a49-bdaf3414b177,warehouse-central,0.271,0.6354,0.3524,0.3644,speed-estimator,0.2407,0.6085,0.3678
C1,quickship,25,36c18cea-4aba-416c-8982-d4ddddc1e1c5,warehouse-north,0.2713,0.6343,0.3411,0.363,cost-estimator,0.2942,0.6329,0.3387
C1,quickship,26,3ee60455-9cbd-4e40-abaf-66df21b6b271,warehouse-south,0.2747,0.6237,0.3473,0.349,cost-estimator,0.2539,0.6199,0.366
C1,quickship,27,3a286e4f-ca14-454d-bc04-eac69a9fe5e6,warehouse-south,0.2358,0.6058,0.3453,0.37,speed-estimator,0.2836,0.6283,0.3447
C1,quickship,28,ac533a74-8dc8-4177-b9d1-39a724bf47ea,warehouse-central,0.2828,0.6546,0.3718,0.3678,cost-estimator,0.2655,0.6121,0.3466
C1,quickship,29,f04ea73d-6292-46b9-841e-6a79564fa020,warehouse-north,0.2928,0.6351,0.3423,0.335,cost-estimator,0.259,0.6181,0.3591
C1,quickship,30,f47ba227-2926-4d68-bc28-d9a16b24421f,warehouse-south,0.2509,0.6401,0.3892,0.3452,speed-estimator,0.3057,0.6486,0.3429
C1,nordicsteel,1,2043a8fc-c75b-4f4a-8473-ca95349a0a56,warehouse-north,0.2569,0.3448,0.36,0.6169,speed-estimator,0.2974,0.3447,0.6421
C1,nordicsteel,2,4515bc91-0d14-487c-a616-5d7286a17652,warehouse-north,0.2848,0.3408,0.3584,0.6432,speed-estimator,0.2868,0.3505,0.6373
C1,nordicsteel,3,f1cfc88e-c8f5-4e99-986e-65eb9ebb795d,warehouse-central,0.2343,0.3349,0.3695,0.6038,cost-estimator,0.2711,0.3545,0.6256
C1,nordicsteel,4,b93e3b15-591e-4f4e-be74-91f285f45a46,warehouse-north,0.2372,0.3818,0.3563,0.619,cost-estimator,0.2691,0.3552,0.6243
C1,nordicsteel,5,dc0e8301-4fc3-40c8-a820-9db46ab6eb75,warehouse-north,0.2699,0.3486,0.3585,0.6284,cost-estimator,0.3147,0.3354,0.6501
C1,nordicsteel,6,2fbba467-86f4-4c10-81e4-733db76bd585,warehouse-north,0.2362,0.391,0.3494,0.6272,speed-estimator,0.2785,0.3451,0.6236
C1,nordicsteel,7,07028ce6-71f7-491f-9b30-400962c82570,warehouse-south,0.2467,0.3769,0.3623,0.6236,cost-estimator,0.2954,0.3263,0.6217
C1,nordicsteel,8,ffd8b006-62c7-4790-ba9e-435683eec35f,warehouse-central,0.2415,0.3775,0.3684,0.619,speed-estimator,0.2683,0.3697,0.638
C1,nordicsteel,9,e517359c-ce6b-4632-8297-0753731dfcdc,warehouse-south,0.2661,0.3654,0.3646,0.6315,speed-estimator,0.2896,0.3572,0.6468
C1,nordicsteel,10,aa310265-110c-4ad8-b397-9011d7873699,warehouse-north,0.2304,0.3774,0.3959,0.6263,cost-estimator,0.2575,0.3566,0.6141
C1,nordicsteel,11,1db3bb9c-036d-4ea4-9742-4e3f9e24b8c5,warehouse-south,0.2421,0.3878,0.3547,0.6299,speed-estimator,0.2679,0.3414,0.6093
C1,nordicsteel,12,252cd31e-519c-48a8-9236-2c4417ce5df7,warehouse-north,0.2918,0.3662,0.3637,0.658,speed-estimator,0.2605,0.3635,0.624
C1,nordicsteel,13,23ae60b2-c9ae-48d3-93df-817ac95b5994,warehouse-south,0.2459,0.3635,0.377,0.6229,speed-estimator,0.2844,0.359,0.6434
C1,nordicsteel,14,0d52f03d-8394-4cb0-908e-9be1b891ea75,warehouse-central,0.2708,0.3356,0.3527,0.6235,speed-estimator,0.2722,0.3447,0.6169
C1,nordicsteel,15,f4965a1f-ac30-476f-9d4b-0dd3f09d3b9d,warehouse-central,0.2373,0.3732,0.3278,0.6105,speed-estimator,0.2618,0.3636,0.6254
C1,nordicsteel,16,a7eaf1f7-881d-4462-91f9-4a6460109107,warehouse-central,0.2691,0.3447,0.3538,0.6229,cost-estimator,0.2836,0.3514,0.635
C1,nordicsteel,17,8b6f48d8-e3f6-4786-a4de-21689ef7fc88,warehouse-north,0.2481,0.3771,0.3387,0.6252,speed-estimator,0.2769,0.3386,0.6155
C1,nordicsteel,18,ebccd78a-dceb-4975-b687-1570fd8d0bac,warehouse-central,0.2494,0.3511,0.3463,0.6005,cost-estimator,0.264,0.3472,0.6112
C1,nordicsteel,19,c1dc4e1d-d78e-4693-b831-2ecbfdf8b2ae,warehouse-south,0.2648,0.3554,0.3371,0.6202,speed-estimator,0.2805,0.347,0.6275
C1,nordicsteel,20,a7d72823-86bd-40a1-9cd6-916abdb9d59e,warehouse-north,0.2586,0.3685,0.3337,0.6271,speed-estimator,0.2914,0.3388,0.6302
C1,nordicsteel,21,b622a8de-db23-489f-9c71-af4da48ea5b7,warehouse-north,0.2864,0.3427,0.3386,0.6291,speed-estimator,0.283,0.3511,0.6341
C1,nordicsteel,22,4ddd4a58-daac-4b40-b711-a099ec94a423,warehouse-north,0.2581,0.3581,0.3567,0.6162,cost-estimator,0.2607,0.3228,0.5835
C1,nordicsteel,23,c8551ccf-7d97-4501-9a22-045248bc836d,warehouse-north,0.2608,0.3707,0.3353,0.6315,speed-estimator,0.2461,0.3521,0.5982
C1,nordicsteel,24,f244cd4e-5783-41f7-90c0-d247b33d939b,warehouse-north,0.2729,0.3679,0.3644,0.6408,speed-estimator,0.2471,0.3661,0.6132
C1,nordicsteel,25,970872cd-d850-42e4-b5ba-2a277a7819b0,warehouse-central,0.2443,0.3691,0.346,0.6134,speed-estimator,0.2714,0.3559,0.6273
C1,nordicsteel,26,0836147b-6052-43c9-8975-c4ea9d776084,warehouse-south,0.3012,0.3266,0.3407,0.6419,cost-estimator,0.2892,0.347,0.6362
C1,nordicsteel,27,6223b694-6e34-435a-b613-21709fe5360a,warehouse-north,0.263,0.3741,0.3445,0.6371,cost-estimator,0.2453,0.3583,0.6036
C1,nordicsteel,28,ee2e1aa2-d7fa-4ac4-bab0-d2cd262c91ee,warehouse-north,0.254,0.3558,0.3413,0.6098,speed-estimator,0.2764,0.3522,0.6286
C1,nordicsteel,29,ee641c6b-b927-4e0a-9673-ce66796faade,warehouse-north,0.2779,0.3485,0.3495,0.6274,speed-estimator,0.2273,0.3572,0.5845
C1,nordicsteel,30,b31ae593-f33c-4a92-969e-098b9680fad8,warehouse-north,0.2585,0.3539,0.3639,0.6224,cost-estimator,0.2698,0.3539,0.6237
C0,freshco,1,255ba65d-8a66-4299-a42b-e0332814620f,warehouse-central,0.3494,0.6823,0.2998,0.3329,cost-estimator,0.3745,0.7087,0.3342
C0,freshco,2,5b90dbec-a91d-4938-b348-0399190a7bd9,warehouse-south,0.3636,0.7082,0.3446,0.3164,cost-estimator,0.372,0.7025,0.3305
C0,techparts,1,801c301e-c1de-4d4f-8dc7-fc4ffa74b258,warehouse-north,0.2358,0.4783,0.7141,0.4493,cost-estimator,0.3167,0.6728,0.3561
C0,techparts,2,a394e196-660d-42a9-9a79-f1c97ffd2690,warehouse-central,0.2432,0.4679,0.7111,0.4601,cost-estimator,0.3604,0.7009,0.3405
C0,greenleaf,1,38293382-3413-47d5-9a94-28ab530d6c72,warehouse-central,0.2021,0.5015,0.7036,0.4285,speed-estimator,0.1879,0.4882,0.6761
C0,greenleaf,2,7e97240e-8fd1-432b-810c-07bfe9e19483,warehouse-south,0.2176,0.4796,0.6972,0.447,speed-estimator,0.1225,0.4722,0.5947
C0,quickship,1,a7c31442-39cf-4ac4-a846-719200c8d677,warehouse-south,0.2146,0.6784,0.4621,0.4638,cost-estimator,0.2268,0.7083,0.4815
C0,quickship,2,de35d913-58c3-4ea8-941a-3cba55324210,warehouse-north,0.2243,0.6926,0.4571,0.4683,cost-estimator,0.2217,0.6939,0.4722
C0,nordicsteel,1,27607dfd-62c9-45e6-b2de-142925430481,warehouse-north,0.2036,0.501,0.4701,0.7046,speed-estimator,0.1954,0.4773,0.6727
C0,nordicsteel,2,bab8d8a5-0ece-4727-909b-8dff09fbed90,warehouse-north,0.2169,0.4769,0.4833,0.7002,speed-estimator,0.233,0.4619,0.6949
C1,freshco,1,0a3e9811-e0f4-4d88-9738-672623b5d309,warehouse-south,0.1253,0.6358,0.5105,0.5031,cost-estimator,0.1124,0.6296,0.5172
C1,freshco,2,a8d38ec2-0126-4ed3-9cd5-18218f28c7e2,warehouse-central,0.2443,0.6145,0.3702,0.3458,cost-estimator,0.2665,0.628,0.3615
C1,techparts,1,97e6f2f2-128d-48c0-b6de-c4f4886641d4,warehouse-central,0.2482,0.3446,0.5928,0.3281,cost-estimator,0.2468,0.5954,0.3486
C1,techparts,2,ff70dab6-3ad2-425f-8930-52382fff9f57,warehouse-south,0.2641,0.3557,0.6262,0.3621,speed-estimator,0.2506,0.621,0.3704
C1,greenleaf,1,9bafa9a3-4be5-4398-b7cb-ece32b090abe,warehouse-central,0.2624,0.3585,0.6209,0.3311,cost-estimator,0.3025,0.3553,0.6578
C1,greenleaf,2,fee9d4fe-9039-48be-947d-a4a2b99ebf97,warehouse-central,0.2662,0.3531,0.6211,0.3549,speed-estimator,0.2643,0.3346,0.5989
C1,quickship,1,e3184799-d7fa-4d5b-a2ea-33c2cf47ff33,warehouse-south,0.2886,0.6265,0.3167,0.3379,speed-estimator,0.2616,0.6317,0.3701
C1,quickship,2,a8b37e42-e633-4125-809e-6d089ce1e84f,warehouse-south,0.2815,0.6235,0.342,0.3349,cost-estimator,0.2819,0.622,0.3401
C1,nordicsteel,1,99c370f5-bdd1-469b-bbbb-27313369b10d,warehouse-north,0.2575,0.3273,0.3562,0.6137,speed-estimator,0.2621,0.372,0.6341
C1,nordicsteel,2,f8063476-4c19-4fe0-a3a4-41d1a26adb7b,warehouse-north,0.2544,0.3578,0.3534,0.6122,speed-estimator,0.229,0.3663,0.5953
C2,freshco,1,e2f48d29-29f6-4eca-b887-c23e8378e814,warehouse-central,0.0,0,0,0,speed-estimator,0.0,0,0
C2,quickship,1,d2e1f603-9aa1-4aa7-b3c7-94ec071b7e55,warehouse-north,0.0,0,0,0,cost-estimator,0.0,0,0
C2,quickship,2,5e543e47-9506-4ab7-a0ff-0cc554413907,warehouse-central,0.0,0,0,0,cost-estimator,0.0,0,0
