config,client,run_number,run_id,phi_south,phi_central,phi_north
C3,quickship,8,dc07c4de-e44a-438c-8303-01a7f55f4b2a,1.0,0,0
C3,quickship,9,bc9cda85-1466-4e84-a617-7f88116ee2b1,1.0,0,0.95
C3,quickship,10,3d60ca7d-cb8e-4d9a-a927-444ff58bf7c4,0.95,0,0
C3,nordicsteel,6,d4f0aaa9-6c8f-4c59-a4c8-6da5522276d9,0,0.99,1.0
C3,nordicsteel,7,a6b17d3a-97ed-4670-b6e4-0aa29f8c2dcf,0,0,1.0
C3,nordicsteel,8,e06bfea4-90b5-4e88-a3cf-16caed9fac8e,0,1.0,0.95
C3,nordicsteel,9,834b7f2d-785f-4795-b32c-2530a67bb00f,0,0,0.93
C3,nordicsteel,10,d2abf0f7-3c65-466d-9388-6baa231583b5,0,0.94,1.0
C3+C4,freshco,6,1dcb762d-5d47-4c59-a827-7602f393bbde,0.98,0,0
C3+C4,freshco,7,b9ab05d5-6bde-4801-9ea5-e32341534384,0.92,0,0
C3+C4,freshco,8,83e35d6c-3089-4fb9-a1b9-6430730e8495,1.0,0,1.0
C3+C4,freshco,9,2e546151-8588-4a70-8d4a-453c46b82db9,1.0,0,0
C3+C4,freshco,10,c1f73609-0eb5-4284-b37a-84d97efe7aa4,1.0,0,1.0
C3+C4,techparts,6,4befd55b-2b4d-4998-bc5d-a1959ce6b025,0,1.0,1.0
C3+C4,techparts,7,490b72cd-d453-4a1a-97a7-717ae04bb44a,0,1.0,0
C3+C4,techparts,8,233934af-8823-44a4-855f-c5988a6f2e6f,0.96,0.98,0
C3+C4,techparts,9,c9f6121c-6d8a-4c7b-be82-48b807916aa6,0,1.0,0
C3+C4,techparts,10,60c1db2b-547b-4206-b0fe-54b35d987eb4,0,0.87,0
C3+C4,greenleaf,6,7ecb0d86-80db-40b3-b171-99114d96b920,0,1.0,0
C3+C4,greenleaf,7,38c6889e-4ad7-45bc-b74c-89846faafdc9,0,0.92,0
C3+C4,greenleaf,8,b58af5f2-d48c-434e-aedd-268f735a957b,0,1.0,0
C3+C4,greenleaf,9,4134c0f8-977a-43cd-9eac-8f6f6322a975,0,0.98,0
C3+C4,greenleaf,10,3230757e-3286-4e2b-9501-51e20f6969d4,1.0,1.0,0
C3+C4,quickship,6,ddb72245-c167-4b80-9d67-8b283f85cb96,1.0,0,0
C3+C4,quickship,7,958909d4-e268-4738-9a75-6d641db75272,0.91,0,0
C3+C4,quickship,8,91535ed7-fb8a-47de-9006-c8defde242b4,1.0,0,0
C3+C4,quickship,9,ce53c860-1592-4836-8da0-7e4bd6a19333,0.93,0,0
C3+C4,quickship,10,f237f580-d431-4a67-a490-b2873417828d,1.0,0,0
C3+C4,nordicsteel,6,ec03a2eb-9065-4ae8-b641-53f85570da6b,0,0,1.0
C3+C4,nordicsteel,7,867dc7cf-c6a8-479e-9730-2183c0c0fb04,0,0,0.98
C3+C4,nordicsteel,8,f06b2d3e-ef58-4464-8de2-0ff173d1bf44,0,0,1.0
C3+C4,nordicsteel,9,d1b7e8ba-65c5-4031-8f8e-5f53006800ac,0,0,0.93
C3+C4,nordicsteel,10,4bab8cca-8472-41ee-84ca-e467b6217e21,0,0,0.99
C4,freshco,6,c609bd30-c8c9-478b-83cd-91736384d2d6,1.0,0,0
C4,freshco,7,e6855244-26b4-4640-bfc8-3e84cf0adbbc,0.94,0,1.0
C4,freshco,8,f6dc1370-b491-43ba-b319-a3da1e4b4410,0.99,0,0
C4,freshco,9,560a7bb4-3d3f-4002-b9db-8293f295fc5b,0.95,0.94,0
C4,freshco,10,77759d50-c70e-467b-a79f-f1b2c06e7427,0.97,0,0
C4,techparts,6,dc69ebe2-8986-4d54-91c0-8623c2d1939b,0,0.97,0
C4,techparts,7,e80e0a3e-6a7d-495b-bb91-9bff7007f1a2,0,1.0,0
C4,techparts,8,96855ee9-e276-486c-bf81-aba417e91cf1,0,1.0,0.99
C4,techparts,9,18f5091d-2826-4a02-8627-27e7ba0dc5e8,1.0,1.0,0
C4,techparts,10,cea4ddf7-f9a1-4bf9-8546-a01a45d83be3,0,1.0,0
C4,greenleaf,6,e3f5c00d-5135-4ad5-96dd-e8fdfb02e21c,0,1.0,0
C4,greenleaf,7,f7c455a3-9366-4014-9f5c-28b83781f62c,0,1.0,0
C4,greenleaf,8,fac7d8b5-1a38-44a8-8fc3-d4055dbadbc1,0,1.0,0
C4,greenleaf,9,3c30c88a-c87d-4003-a840-f0bf25ff588d,0,1.0,0
C4,greenleaf,10,8823ce05-90a6-4b6b-8fb7-0c997a71b687,0,0.99,0
C4,quickship,6,a1531c81-9ca4-478a-8ebe-21e623a7d7a4,0.95,1.0,0
C4,quickship,7,eb71c166-28db-4065-a0ec-ab35bf02cf72,1.0,1.0,0
C4,quickship,8,f3316efb-362b-4f59-84a1-a5094f994efb,1.0,0,0
C4,quickship,9,b03332f2-59bf-43e1-949b-f15f6bcc31be,0.91,1.0,0
C4,quickship,10,d9867672-e190-4c53-983a-dd8948c79c80,0.92,0,0
C4,nordicsteel,6,d1602a6a-541c-4a11-ae3c-ae1dbb417cd6,0,0,1.0
C4,nordicsteel,7,c244e97d-c7cf-4c82-9d20-92f84d15f7ba,0,0,0.94
C4,nordicsteel,8,d1d986f7-830a-424c-8bb7-275ac2905614,1.0,0,1.0
C4,nordicsteel,9,57b43669-ec8b-4625-9b38-e6fe05428029,0,0,0.96
C4,nordicsteel,10,8f6a6b09-f086-4153-ba11-100fcc3f965b,0,0,0.93
C5,freshco,6,5a5b2067-042a-4488-ae4e-c1f1e870d7b3,1.0,0,0
C5,freshco,7,e06d0e66-ba0d-4f07-a782-23d24e7027bc,1.0,0,1.0
C5,freshco,8,d849a37f-bb69-458f-a169-86eaf82fa63b,1.0,0,0
C5,freshco,9,5ebf97eb-f18e-4fd9-95ce-f933d1d08d09,1.0,0,0
C5,freshco,10,9093ea52-9ab9-44d2-ad35-fc6fbd254ab1,0.95,0,0.89
C5,techparts,6,921b3ebb-70db-4623-a061-58c05eca0e88,0,0.93,0
C5,techparts,7,88fd8be4-38b2-4ae1-bec0-b26715805b40,0,0.93,0
C5,techparts,8,f5562d2e-5662-4e50-a1d6-4cb4fb2bcc76,0,1.0,0
C5,techparts,9,b5434481-8f61-42ad-ae5f-3fa17a277e98,0,1.0,0
C5,techparts,10,db741322-cc04-4e8d-8f93-e5931ab55d28,0,1.0,0
C5,greenleaf,6,777dce7a-ab0b-4897-8c20-e4cbf55b6fde,0.96,1.0,0
C5,greenleaf,7,72acc355-62a7-4297-80fe-a401cdefbe3c,0.97,0.94,0
C5,greenleaf,8,4279652b-1e38-4bf9-a80e-bf244128a4fa,0.99,0.96,0
C5,greenleaf,9,f3f6574c-6f6c-443d-96d6-c22790bad1f2,1.0,0.9,0
C5,greenleaf,10,7eb2e42f-1a3d-452b-a169-2fe581af5937,0.99,1.0,0
C5,quickship,6,14c45e48-6d0b-463d-872c-deb78696d084,0.91,0,0
C5,quickship,7,7a6a8f94-92a6-4cee-8933-d2b861671fde,0.99,0,0
C5,quickship,8,2f2b0ea7-1a06-4002-8cdc-19a7c56cc604,1.0,0,0
C5,quickship,9,7cc53294-2a0d-4e52-973e-e9c1561f3e1e,1.0,0,0
C5,quickship,10,14853c0c-6ca8-481b-a7cf-05f1b3c8322f,0.99,0,0
C5,nordicsteel,6,3866fd01-aee2-409a-8c79-84822cba082f,0,0,0.91
C5,nordicsteel,7,d94761b9-65c2-4b4a-a49a-776ef17bd1ce,0,0.95,0.96
C5,nordicsteel,8,cef23ca2-2fed-4170-9491-93bbe0b03134,0,0,1.0
C5,nordicsteel,9,f4e6ada4-84b1-471d-b9c3-60c8bb25a962,0,0,1.0
C5,nordicsteel,10,e0aa0322-1ad8-4065-9e42-7ea2be0e991f,0,0,1.0
C6,freshco,6,61e9e7b9-6a18-48a8-99f5-f8326f4c1f79,1.0,0,0
C6,freshco,7,d741a8b1-5761-4b90-91d8-31e634c2d391,1.0,0,0
C6,freshco,8,0cfe75da-28c6-49fb-b9ea-84d938d6d6d0,0.99,0,0
C6,freshco,9,bd6bf727-12d8-4df1-998f-26f3d795f3aa,1.0,0,0
C6,freshco,10,47228d8a-2c9c-410f-b5f8-84504ce4e12a,1.0,0,0
C6,techparts,6,9ad2064b-a4f1-464c-82dc-d9847551ed1d,0,1.0,0
C6,techparts,7,c56a33a8-a057-4b94-9f0d-f41dd27790a9,0,1.0,0
C6,techparts,8,b069efa2-c446-4d33-8eb0-64ba0e90dfdb,0,1.0,0
C6,techparts,9,92e9cc85-2ffd-4b69-b231-664944b48148,0,1.0,0
C6,techparts,10,deaa9eca-b959-4b05-b69a-ac19964b3b2e,0,1.0,0
C6,greenleaf,6,5c3d697a-45e4-4064-86eb-27434dddb76f,0,0.97,0
C6,greenleaf,7,ee9b3a5f-335f-4333-9502-5d78281e15e5,0,0.95,0
C6,greenleaf,8,3ee8ff13-61ff-4979-9fff-902a7151462d,0,1.0,0
C6,greenleaf,9,e29645de-3bb8-420f-990a-d7f1b9619749,0,0.93,0
C6,greenleaf,10,cc14a975-efb5-46eb-9db4-7d91a19f829a,0,1.0,0
C6,quickship,6,1c9b57a3-a1d1-4c9b-a4d0-a2381ca5316a,1.0,0,0
C6,quickship,7,f4047ca5-b80b-480a-9bd6-6f8a77deac19,1.0,0,0
C6,quickship,8,4872d35b-efb3-4091-9942-e4a422f75fbe,1.0,0,0
C6,quickship,9,3ced3c70-cedd-4a90-b608-b1a5d81ba10c,0.94,0,0
C6,quickship,10,645dcae4-87fe-4586-98b7-9b58fe0f54c9,0.92,0,0
C6,nordicsteel,6,8667c10f-17f5-4361-bb3a-38a93e83e8c1,0,0,0.92
C6,nordicsteel,7,237c73ec-de7a-4efd-9085-579c9948bc2d,0,0,1.0
C6,nordicsteel,8,ed222b8a-6414-4089-b5f2-975cde76b083,0,0,1.0
C6,nordicsteel,9,5dc381a0-6fe0-4c18-bfe1-325507a18ba1,0,0,1.0
C6,nordicsteel,10,384aa4e4-a89c-42b7-a9f0-b15b9391113f,0,0,1.0
C7,freshco,6,b0b1285f-a7b9-4278-90b8-18ca72d00985,0,0,0
C7,freshco,7,f17d0fee-3618-42ca-af4c-b2d2620c7201,0,0,0
C7,freshco,8,5e1f550c-d488-4ef4-af9a-10bdec09ee70,0,0,0
C7,freshco,9,d7d565a5-6861-46e3-a95a-50be4e6151ea,0,0,0
C7,freshco,10,756077c8-f9f0-425f-ae1e-3db8c4cb7dd6,0,0,0
C7,techparts,6,591059c8-1704-43ef-8a11-ccf76143cee1,0,0,0
C7,techparts,7,c7611d07-6886-4f87-be9b-3dcb79493b5e,0,0,0
C7,techparts,8,5b91c55e-5730-4542-a03a-1c434577d4ed,0,0,0
C7,techparts,9,a5ffb70c-b144-4e54-bfcb-f51ac806c31b,0,0,0
C7,techparts,10,b80217ea-4ce5-49cc-a7e1-699e0349cca7,0,0,0
C7,greenleaf,6,b441356d-dca8-461f-97ce-b683c5a89a99,0,0,0
C7,greenleaf,7,dc41a997-9dff-406b-8166-f50164d8c901,0,0,0
C7,greenleaf,8,03512e4c-fc6a-427d-a826-094315a63a65,0,0,0
C7,greenleaf,9,4e16a871-0b5f-4159-9986-f5fbda844449,0,0,0
C7,greenleaf,10,a81a3a7a-5de5-4e7d-a1cb-f868b232575e,0,0,0
C7,quickship,6,021f3dc0-c385-4411-a9a0-3599ccc917de,0,0,0
C7,quickship,7,8eded60c-5b5d-42f6-bc57-189d7d755395,0,0,0
C7,quickship,8,bcbf9f12-e49d-4949-92a7-45038b3f783b,0,0,0
C7,quickship,9,26b3a948-0cbb-4dd0-b44c-d6ffe50769fa,0,0,0
C7,quickship,10,b2cf625c-a093-45a9-88a3-229fc338ba70,0,0,0
C7,nordicsteel,6,7d225877-3ca0-4136-be99-60b882a227e6,0,0,0
C7,nordicsteel,7,1bbfe7b1-21be-4187-baf6-6143af9b160a,0,0,0
C7,nordicsteel,8,5b4c3310-920c-4c12-a543-c6ecc90cbfad,0,0,0
C7,nordicsteel,9,08a01a57-cc6c-4029-88c1-9e3a1cf5f63c,0,0,0
C7,nordicsteel,10,3f298d40-e2c7-4a54-9052-96c10826e43a,0,0,0
C0,freshco,1,aa7fa5c0-f0a0-4119-851d-b6f15194c01d,0.09,0,0
C0,freshco,2,ec6ec54f-9150-44cf-9a1c-af1c325c9c95,0.14,0,0.32
C0,freshco,3,fa179eb0-c24a-45b7-9420-07bbe0d8440a,0.17,0,0
C0,freshco,4,b1368cc8-2123-4402-9920-caea594408bb,0.24,0,0.28
C0,freshco,5,b73c4524-19ef-4569-9907-95c01a30ad70,0.31,0,0
C0,freshco,6,0dbb9262-7ccf-4fd9-a706-2645c7a2b25d,0.38,0.25,0
C0,freshco,7,57b09802-7de4-4214-8633-711c89cac436,0.39,0.24,0
C0,freshco,8,bd44c656-a231-4fb1-880c-94c9a4adcb4b,0.49,0.19,0
C0,freshco,9,385ee478-1a2d-4fdd-9306-2ec415a749c8,0.54,0.14,0
C0,freshco,10,563d6a50-4b18-4514-a12f-2899b343baa2,0.66,0,0
C0,freshco,11,959b8bd0-70f7-4345-9494-7de0e6ed77f5,0.71,0,0
C0,freshco,12,f73baa3c-342d-4e92-88e9-3cbb2ed00118,0.77,0,0
C0,freshco,13,050078e7-d8d3-4d50-a04f-5be1a2217f8e,0.82,0,0
C0,freshco,14,823f5129-9f1e-4ed9-831d-37c33d47a5e5,0.9,0,0
C0,freshco,15,634707c9-621c-43cd-b789-1d5a44b76195,0.86,0,0
C0,freshco,16,daad9d0d-4702-4cf8-b109-47f96a700961,0.95,0,0
C0,freshco,17,a2c6f1ca-80da-4976-b287-5c8cbada55f2,0.94,0,0
C0,freshco,18,f0b0e132-9ead-4913-aeb2-6913171f5ed8,1.0,0,0
C0,freshco,19,cff85c4f-ef20-4768-b192-dc18a6470c30,0.95,0,0
C0,freshco,20,502867e8-730d-425f-a1df-5f6113cd1823,1.0,0,0
C0,freshco,21,961b999b-daff-44a5-a259-721ec863e571,0.99,0,0
C0,freshco,22,74896464-7266-440a-81f8-8d98058298e4,1.0,0,0
C0,freshco,23,9504a95d-8a80-4f9e-ab29-c2d6c08458cf,0.99,0,0
C0,freshco,24,9a8f758f-66d4-4ee5-a248-b956c8abb362,0.96,0,0
C0,freshco,25,13538716-7029-4c62-80dd-c721c2aeb9b8,1.0,0,0
C0,freshco,26,332011e1-673d-4d63-8ce1-2a86ed77d191,1.0,0,0
C0,freshco,27,19bdf213-9883-4ce9-abce-4eab9a1d1ae0,0.97,0,0
C0,freshco,28,d14fa3c4-28c0-418d-8774-4d864fa32335,0.96,0,0
C0,freshco,29,71691a45-ddc9-455b-a71c-40d52c2b9bda,1.0,0,0
C0,freshco,30,39378af3-8e85-4cc1-89b5-f09f58bee49f,1.0,0,0
C0,techparts,1,12fe2571-3efb-401c-95ac-783174817e3b,0,0.11,0
C0,techparts,2,28c50bdc-6f1f-49f9-96bc-fc1cec8ca139,0,0.07,0
C0,techparts,3,9a4ace66-2274-4bc4-b7f2-4eeb7d2074ce,0.27,0.13,0
C0,techparts,4,d4b7f1ac-2336-4072-b941-82d0fd357160,0.28,0.17,0
C0,techparts,5,94bf46c9-f363-4cf7-a6d2-2a86404d981d,0,0.28,0
C0,techparts,6,5abbb86b-1443-4189-b700-25d3989b57fa,0,0.28,0.26
C0,techparts,7,bc6f3b61-054f-437e-b9e6-4e379a9d5f85,0,0.39,0
C0,techparts,8,3a4fa31c-3338-4147-b0de-6fb426ae0a52,0,0.47,0
C0,techparts,9,2d5ba9d6-28d8-49f3-a2cc-a6b7a5e27b17,0.21,0.55,0
C0,techparts,10,e2c955db-1f19-49f4-a551-0d257831cfb1,0.13,0.72,0
C0,techparts,11,c18a2bf8-a7a8-4c28-8c26-7967a3300ace,0,0.67,0
C0,techparts,12,65b63c14-4fad-4d90-ac16-a2a3727427ce,0,0.76,0
C0,techparts,13,4be34de6-9470-427f-bc7b-571a75d327f5,0.09,0.84,0
C0,techparts,14,9b0a343f-75fe-4013-91a8-09dcfcab0f97,0,0.84,0
C0,techparts,15,a5b012e9-bed2-4b88-9fa4-dcea31a980f5,0,0.85,0
C0,techparts,16,ad673530-749a-49cd-8e8d-4f67b341b17f,0,1.0,0
C0,techparts,17,f44837ee-70af-469e-bdfd-7a78381f048b,0,0.97,0
C0,techparts,18,0a79faa1-2ff3-49de-aa2e-6c33d90e16ba,0,0.95,0
C0,techparts,19,e1cbd5ef-1f53-4f66-9537-f73339415016,0,0.96,0
C0,techparts,20,d0c4299d-852c-4d38-add6-986e65eeb48e,0,0.97,0
C0,techparts,21,bfa6969d-8730-4505-9d18-6fbf9e8002a4,0,0.95,0
C0,techparts,22,bfbe97aa-6a46-40a0-8864-672412357e5f,0,0.99,0
C0,techparts,23,9460e401-1e19-4320-b922-8cf3d0ff2dc5,0,0.97,0
C0,techparts,24,1f194efb-a5f5-4b1e-b9c0-66c41bd86296,0,1.0,0
C0,techparts,25,bb577528-7d70-4c74-bbf2-595e8c4bbe17,0,0.97,0
C0,techparts,26,3e5f28dc-b590-4bbd-b75a-408b2e9d6416,0,1.0,0
C0,techparts,27,82102d31-bc32-4869-8a1f-1ed54554aaad,0,1.0,0
C0,techparts,28,1b1d83e6-50ed-4072-ab06-935d3aa0698b,0,1.0,0
C0,techparts,29,86344519-d86e-4827-8f9d-77df0257dcee,0,1.0,0
C0,techparts,30,cc62a1ef-ac27-4b4d-bee8-f9fc60a212cb,0,1.0,0
C0,greenleaf,1,5a1fa2e8-76a2-4b76-9bc4-cac160ccd2a6,0,0.09,0.33
C0,greenleaf,2,fbc73f44-17e7-464a-97bd-80ba25a44425,0,0.12,0
C0,greenleaf,3,e768f63a-869d-43f2-9a20-80ebec9a7fdc,0,0.16,0.25
C0,greenleaf,4,c2c63cb7-e2b9-4d91-8073-02b0bdf0e01b,0,0.21,0.26
C0,greenleaf,5,0da3a77b-3034-46b9-9b70-76d9f8025ba4,0,0.27,0
C0,greenleaf,6,612188c1-c82e-4fc4-bbb2-15027a47abb7,0,0.3,0
C0,greenleaf,7,7df5c684-10e3-4d56-8c10-baeefe0c57fd,0,0.44,0
C0,greenleaf,8,e6e8d4a1-e12d-4354-8a3c-c6761e586d4f,0,0.52,0
C0,greenleaf,9,4557b746-2aa3-426b-8282-854e7ec21fbe,0,0.6,0
C0,greenleaf,10,65ddcab4-fb15-438e-b5ec-8f47dd79975e,0,0.6,0
C0,greenleaf,11,c29c7a35-3f7f-448a-947f-25a4a2eaff20,0,0.81,0
C0,greenleaf,12,a9d552b4-20d3-4370-a4ca-7a4207c06e1c,0,0.82,0
C0,greenleaf,13,9d719b8d-1ee3-4f43-a0f3-366b09895418,0.12,0.84,0
C0,greenleaf,14,3ce2a2d6-d846-40e7-8f2b-0612f46b4e92,0,0.87,0.06
C0,greenleaf,15,6f6fae7e-031c-4b80-bf9e-24638b39f768,0,0.91,0
C0,greenleaf,16,8d3e6eea-5cea-437c-9ff3-26f4d5ff17bd,0,0.96,0
C0,greenleaf,17,300d7850-aa80-455d-a18c-df1ad642c61f,0,0.93,0
C0,greenleaf,18,9854aa14-163c-4d02-835a-5123a329ff20,0,0.99,0
C0,greenleaf,19,8be146f6-ad3a-414e-aa0d-e8accb929aec,0,0.98,0
C0,greenleaf,20,3117ad88-f1d0-49bc-869d-d2e536730a75,0,0.97,0
C0,greenleaf,21,c32f9824-3006-49eb-a078-410101dee5c3,0,1.0,0
C0,greenleaf,22,9a9825bc-2c3c-4b5b-a6df-da98652a87e3,0,1.0,0
C0,greenleaf,23,0ecb5884-38ee-4cf7-97b8-00fd7b4297eb,0,1.0,0
C0,greenleaf,24,5e1b32c8-9ae9-48b9-9fc4-2ba3628bb6b3,0,0.95,0
C0,greenleaf,25,81e77085-cd3c-4bc8-936e-aac99de1f56c,0,0.96,0
C0,greenleaf,26,02c7e843-edb2-4e2f-80d5-be41f0802160,0,0.98,0
C0,greenleaf,27,ae112302-8879-41da-8d3b-73527df6fc98,0,1.0,0
C0,greenleaf,28,d0466201-45b8-4f74-abde-9d94f4a84c21,0,0.95,0
C0,greenleaf,29,ab471b22-79e5-43a9-a1af-9d62d210ae2e,0,1.0,0
C0,greenleaf,30,d27006b0-b55c-4691-9188-e41dc5d0e9df,0,0.99,0
C0,quickship,1,6e126d3c-512e-4c20-9c22-6e2fb1b5abb5,0.1,0,0
C0,quickship,2,e44dbc41-e740-468e-bbb9-2c4598316e3e,0.13,0,0
C0,quickship,3,cd37962f-0f41-46a3-bdf3-8dc9d231c05a,0.19,0,0
C0,quickship,4,1dd1443e-5a66-43ff-a164-ca12910cbba8,0.24,0.28,0
C0,quickship,5,a0661d08-d74f-447a-a5ad-95e23020c422,0.29,0,0
C0,quickship,6,514cb535-159f-4b27-8201-a4a32a7ed5e9,0.36,0,0
C0,quickship,7,813edbc5-c4b4-4416-b4ed-615475b73b49,0.39,0,0
C0,quickship,8,886b9d1b-ddc7-4118-8117-745e99906a4e,0.53,0,0
C0,quickship,9,639ab298-22c3-4f70-8fce-aeb223387956,0.58,0,0
C0,quickship,10,f9ce0cab-b87d-412d-96e3-d62bf143a4e4,0.7,0,0
C0,quickship,11,4b96ee42-8f1f-4909-a094-d7e53b3b5f40,0.68,0,0
C0,quickship,12,1b689af3-da1f-4075-964d-d791ba67bf21,0.81,0,0
C0,quickship,13,65bf7a9a-4207-4f52-a122-e0b339da945f,0.85,0,0
C0,quickship,14,0c3b5ce3-b58e-4e6f-a847-83473bf4aefa,0.84,0,0
C0,quickship,15,6f91e52a-c06a-4e15-8ec6-853f9e24e2fe,0.93,0,0
C0,quickship,16,a7332e91-c9ae-4f89-b4fc-3b0235ee4f06,0.92,0,0
C0,quickship,17,a4fa97e3-04cb-4f17-b9a5-e8a7e08d3bc3,0.94,0,0
C0,quickship,18,8059c675-5e1a-4225-83aa-d41d39aa47dc,0.98,0,0
C0,quickship,19,7c714b5a-832a-4e31-b59a-cf1e825e0b80,0.96,0,0
C0,quickship,20,f9f91c26-f902-4b56-8a62-0865753747fa,0.99,0,0
C0,quickship,21,369ec5a1-1526-4790-9ae3-e20835a29b46,1.0,0,0
C0,quickship,22,d401e39e-28d2-4f99-ab25-ee1e109f171b,0.97,0,0
C0,quickship,23,b60b0f6a-a042-43fd-949a-6d4fd1a18c7e,1.0,0,0
C0,quickship,24,d4c32b2c-4b69-4d4e-bf60-0994ab199d9f,0.95,0,0
C0,quickship,25,b96dae90-7134-43c7-bc71-983d45b0fe2e,1.0,0,0
C0,quickship,26,d3a24302-aa60-42e3-abc4-226f047e7b7a,1.0,0,0
C0,quickship,27,abf6b6e1-4114-420f-9481-318455e66208,0.98,0,0
C0,quickship,28,0aa64a72-7b46-4aed-875b-0d05f7a8f5a2,0.99,0,0
C0,quickship,29,274e9939-2909-4930-9951-5ed159c727b9,1.0,0,0
C0,quickship,30,ea29ea35-aaea-433e-9e53-c611c926359a,0.98,0,0
C0,nordicsteel,1,3b665a8d-5c2d-4413-9bc8-34adf9528d09,0,0.29,0.1
C0,nordicsteel,2,d29b871e-5d4a-40be-879e-988c276c18dc,0,0.27,0.1
C0,nordicsteel,3,dcf12336-0243-4c06-80ec-1fbba501badd,0,0,0.18
C0,nordicsteel,4,b2ba8bea-ae1c-4bb5-ac61-d5fb57b17ce8,0,0,0.2
C0,nordicsteel,5,f1fca0b5-e46a-4f2f-887a-3d1bf5a7e2e1,0,0.19,0.31
C0,nordicsteel,6,0f0f27d2-9edd-4ec9-92eb-f14dccd9e4b4,0,0,0.35
C0,nordicsteel,7,3bbe409c-187c-45c1-840a-da46e3617bfd,0.19,0,0.42
C0,nordicsteel,8,7736d9f1-b6c6-4eac-8470-84cad3567ecc,0,0,0.54
C0,nordicsteel,9,ef7b6246-69dc-42dc-ba5f-8aee3fcf47cb,0.17,0,0.6
C0,nordicsteel,10,08f77487-aeb4-4915-b859-ca7ff9f71e0b,0.16,0,0.65
C0,nordicsteel,11,6cef87b7-c5b0-420f-bb84-76f0bd20f3c5,0,0,0.74
C0,nordicsteel,12,a721d8d3-237a-4f9d-8788-57c191115fc6,0,0.11,0.84
C0,nordicsteel,13,6387f8ab-dd41-4e02-b871-a50fe9debda4,0,0,0.81
C0,nordicsteel,14,258bd91a-40ac-4a06-81a3-73c5d0947cfe,0,0,0.89
C0,nordicsteel,15,c704c030-d263-46b5-b638-5b9dfb50068e,0,0,0.87
C0,nordicsteel,16,d0a4b4cc-b473-46f3-b8f9-90424d8e255c,0,0,0.98
C0,nordicsteel,17,39d7dc33-e90f-48e5-ae25-677f045d79bb,0,0,0.99
C0,nordicsteel,18,2812f295-d685-43c7-ae07-2ef7ff25cd73,0,0,0.89
C0,nordicsteel,19,8ff08d57-ab4e-481c-ad2a-86a7cf0cc59c,0,0,0.99
C0,nordicsteel,20,2c0e2153-5459-4267-9a1a-8b8975e273a9,0,0,0.98
C0,nordicsteel,21,2441283b-3787-4e0f-b58d-13756958102d,0,0,0.95
C0,nordicsteel,22,8b6a82e9-f1b7-45cd-a8f5-92d58863fb81,0,0,1.0
C0,nordicsteel,23,b60226e0-cb73-436e-ae5d-171d16089861,0,0,0.96
C0,nordicsteel,24,53c8cc84-7255-4a86-87c3-74d0ab6516cd,0,0,0.96
C0,nordicsteel,25,526d01f2-289c-4cbb-b62a-764241cccd3e,0,0,0.97
C0,nordicsteel,26,7f7a286b-fa7d-4fbe-8311-11d3dfe2884f,0,0,0.99
C0,nordicsteel,27,6aee5355-adcf-4b25-91ed-cea8caea757c,0,0,0.96
C0,nordicsteel,28,59dd49a2-fc66-42fd-b09f-082a1577a24d,0,0,1.0
C0,nordicsteel,29,ce3e2c81-532c-4702-a59f-4985c30f9f17,0,0,1.0
C0,nordicsteel,30,ad42b994-4bea-4df4-9018-f7a5b670a726,0,0,0.99
C1,freshco,1,0a49fcdc-3c0f-42ed-9f3a-c38d29bfece3,0,0,0
C1,freshco,2,e1da97d5-c3f2-46bf-811d-77c721408c78,0,0,0
C1,freshco,3,8b8cd132-eabf-405a-947a-ebb400cc3003,0,0,0
C1,freshco,4,cde3db57-8356-4c19-8b3c-8374d003bfc0,0,0,0
C1,freshco,5,21ab3867-292c-4370-ad3d-4be94e290fb0,0,0,0
C1,freshco,6,d947b907-d889-4413-801a-fcd872eb49b4,0,0,0
C1,freshco,7,523e10c0-1fb9-4ef6-8806-1727546e409d,0,0,0
C1,freshco,8,3c8a1aa7-e662-41b9-8bf0-3dc485a50922,0,0,0
C1,freshco,9,a36444f5-229f-4138-971d-ce3da1685efd,0,0,0
C1,freshco,10,94f02e5b-80ea-48d1-a4e0-9dfde6d4b6dc,0,0,0
C1,freshco,11,4e17ad93-5057-43dd-8de5-cd5f20155c6a,0,0,0
C1,freshco,12,b64ffc7a-bfc0-4e40-9725-71c9db609f8a,0,0,0
C1,freshco,13,3ffed649-a98f-4d24-a02f-cf5e33bf997d,0,0,0
C1,freshco,14,4f429d7b-40ac-4167-adc2-8dff196e8d2e,0,0,0
C1,freshco,15,54a0c849-19a9-4c37-9c9a-5d5bee8d9629,0,0,0
C1,freshco,16,12882674-58e4-42dc-b7a3-9d61aa9f4556,0,0,0
C1,freshco,17,cd1883ed-8eca-4d06-b049-b64c5d00fb8e,0,0,0
C1,freshco,18,63da817c-0b6e-483c-8628-5f95daadefd4,0,0,0
C1,freshco,19,f1d27836-4644-4ae6-82b6-aec9d1f5b2ec,0,0,0
C1,freshco,20,6181118c-69e6-4699-a439-b0df9a8e3657,0,0,0
C1,freshco,21,0384cebf-1c01-4768-8c3f-0f65dc3883bc,0,0,0
C1,freshco,22,ac46c75e-e90e-4b9a-8190-4e56f37d4fb9,0,0,0
C1,freshco,23,ecd9363a-f5ae-412f-b0b7-0a6f06d0f435,0,0,0
